,PLAYER,TEAM,GP,W,L,MIN,PTS,TOUCHES,FRONT CT TOUCHES,TIME OF POSS,AVG SEC PER TOUCH,AVG DRIB PER TOUCH,PTS PER TOUCH,ELBOW TOUCHES,POST UPS,PAINT TOUCHES,PTS PER ELBOW TOUCH,PTS PER POST TOUCH,PTS PER PAINT TOUCH,DRIVES,FGM,FGA,FG%,FTM,FTA,FT%,PTS%,PASS,PASS%,AST,AST%,TO,TOV%,PF,PF%,Drive PTS,Drive FG%,C&S PTS,C&S FG%,Pull Up PTS,Pull Up FG%,Paint Touch PTS,Paint Touch FG%,Post Touch PTS,Post Touch FG%,Elbow Touch PTS,Elbow Touch FG%,eFG%,OREB,Contested OREB,Contested OREB%,OREB Chances,OREB Chance%,Deferred OREB Chances,Adjusted OREB Chance%,AVG OREB Distance,DREB,Contested DREB,Contested DREB%,DREB Chances,DREB Chance%,Deferred DREB Chances,Adjusted DREB Chance%,AVG DREB Distance,STL,BLK,DFGM,DFGA,DFG%
142,Kenrich Williams,NOP,46,17,29,23.5,6.1,33.0,18.7,1.0,1.81,1.2,0.184,0.5,0.1,2.1,0.381,0.0,0.505,2.0,0.3,0.7,36.4,0.1,0.1,100.0,30.1,1.1,55.9,0.3,17.2,0.1,5.4,0.0,2.2,0.6,36.4,2.8,33.1,0.8,30.4,1.0,53.7,0.0,0.0,0.2,44.4,47.7,1.4,0.7,47.3,3.4,42.0,0.1,43.0,9.3,4.2,1.1,25.0,7.2,58.8,0.8,65.9,6.4,1.0,0.4,1.7,2.7,61.1
143,Kevin Durant,GSW,78,54,24,34.6,26.0,69.5,39.9,4.2,3.6,2.61,0.374,2.0,6.3,1.6,0.686,0.493,1.089,7.5,2.0,3.7,53.6,1.5,1.7,88.1,75.8,2.1,28.4,0.7,9.4,0.5,7.0,0.8,11.2,5.7,53.6,4.4,45.2,9.0,46.7,1.7,73.0,3.1,61.1,1.4,55.8,57.1,0.4,0.2,48.5,1.7,24.8,0.1,26.8,11.9,6.0,1.2,19.4,8.6,69.7,0.6,74.7,6.1,0.7,1.1,1.7,2.8,58.6
144,Kevin Knox II,NYK,74,15,59,28.7,12.9,41.6,27.1,1.5,2.23,1.18,0.311,0.4,0.3,1.1,0.594,0.286,0.759,5.4,1.4,3.5,39.7,1.2,1.6,74.1,75.0,0.7,12.6,0.1,2.8,0.4,6.6,0.8,14.1,4.0,39.7,4.5,33.9,2.5,33.9,0.8,45.8,0.1,25.0,0.3,31.8,44.1,0.9,0.5,56.7,2.4,36.1,0.1,37.0,9.9,4.0,0.8,20.3,6.6,60.1,0.5,65.3,6.4,0.6,0.3,1.9,2.7,68.5
145,Kevin Love,CLE,22,7,15,27.2,17.0,55.3,33.2,1.7,1.9,0.66,0.307,1.4,5.6,3.5,0.323,0.419,0.731,1.9,0.3,0.7,46.7,0.3,0.4,87.5,50.0,0.9,45.2,0.2,11.9,0.1,7.1,0.1,7.1,1.0,46.7,5.6,30.5,2.8,46.9,2.6,47.7,2.4,28.0,0.5,60.0,47.9,1.5,1.2,81.8,4.0,37.9,0.1,39.3,5.3,9.4,2.0,21.8,12.7,73.8,0.8,78.9,4.8,0.3,0.2,2.2,3.9,56.5
146,Kevon Looney,GSW,80,56,24,18.5,6.3,28.1,18.0,0.7,1.4,0.45,0.222,1.5,1.0,4.9,0.537,0.152,0.852,0.6,0.2,0.3,54.5,0.1,0.2,33.3,66.7,0.2,33.3,0.0,6.7,0.0,2.2,0.1,13.3,0.4,54.5,0.5,46.3,0.1,31.3,4.2,68.8,0.2,46.2,0.8,64.1,62.7,2.4,1.6,66.8,4.5,53.8,0.2,56.6,5.1,2.8,1.1,37.7,5.3,53.0,0.5,58.7,5.3,0.6,0.7,1.8,3.1,59.0
147,Khris Middleton,MIL,77,56,21,31.1,18.3,55.7,27.0,3.3,3.6,2.91,0.328,0.7,2.0,1.1,0.577,0.684,0.701,7.8,1.8,3.5,51.1,0.7,0.8,85.2,55.9,3.0,38.8,0.9,11.5,0.6,8.2,0.4,5.0,4.4,51.1,4.0,38.9,6.6,41.2,0.8,52.8,1.4,50.0,0.4,56.5,51.9,0.6,0.4,54.0,2.1,30.3,0.1,31.6,8.8,5.3,0.7,13.4,8.1,65.6,0.5,70.1,6.7,1.0,0.1,1.0,1.3,73.8
148,Kostas Antetokounmpo,DAL,2,1,1,5.3,1.0,8.0,6.0,0.3,2.61,1.63,0.125,0.5,2.5,1.0,0.0,0.4,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,100.0,0.0,100.0,5.8,1.0,0.0,0.0,0.5,0.0
149,Kyle Anderson,MEM,43,19,24,29.8,8.0,44.6,30.2,2.0,2.71,1.48,0.18,1.6,0.3,3.0,0.5,0.769,0.931,3.7,0.7,1.7,45.1,0.2,0.3,69.2,44.7,1.7,45.3,0.4,11.2,0.2,4.3,0.1,3.7,1.7,45.1,0.8,33.3,0.6,39.4,2.8,65.1,0.2,80.0,0.8,65.2,56.0,1.1,0.6,52.1,2.9,38.1,0.0,38.1,7.7,4.7,0.9,19.2,7.2,65.9,0.4,70.2,7.0,1.3,0.9,1.3,2.2,62.4
150,Kyle Korver,UTA,69,39,30,19.1,8.7,22.0,16.8,0.6,1.55,0.88,0.393,0.3,0.0,0.2,0.611,0.0,0.615,1.0,0.2,0.4,46.4,0.1,0.1,100.0,44.1,0.4,44.1,0.1,5.9,0.1,8.8,0.0,2.9,0.4,46.4,5.0,41.4,2.2,39.2,0.1,80.0,0.0,0.0,0.2,62.5,56.5,0.2,0.1,33.3,0.6,28.1,0.0,30.0,21.0,2.6,0.3,12.2,4.7,55.1,0.5,62.0,7.7,0.4,0.2,1.2,1.9,65.6
151,Kyle Kuzma,LAL,70,33,37,33.1,18.7,50.2,29.6,2.1,2.46,1.68,0.372,1.7,2.1,2.5,0.762,0.476,0.933,6.0,1.7,3.1,54.6,0.7,0.9,81.7,68.9,1.7,29.0,0.5,8.3,0.5,8.6,0.4,7.4,4.1,54.6,5.2,31.2,2.0,36.9,2.4,57.7,1.0,43.3,1.3,57.7,51.5,0.9,0.4,50.0,2.9,30.8,0.1,31.9,10.9,4.7,0.9,18.3,8.4,56.7,0.7,61.7,6.7,0.6,0.4,2.0,3.1,63.3
152,LaMarcus Aldridge,SAS,81,48,33,33.2,21.3,56.2,39.5,1.9,2.02,0.81,0.379,3.6,12.4,8.7,0.533,0.657,0.984,0.9,0.3,0.6,46.9,0.1,0.1,90.0,75.0,0.2,18.4,0.0,5.3,0.1,7.9,0.1,6.6,0.7,46.9,3.3,47.1,3.8,39.0,8.5,63.7,8.1,49.3,1.9,57.7,52.2,3.1,2.2,72.5,6.5,47.4,0.1,48.1,5.2,6.1,1.8,29.2,9.9,61.5,0.8,67.2,6.0,0.5,1.3,2.3,4.1,55.9
153,Lance Thomas,NYK,46,7,39,17.0,4.5,23.5,12.2,0.6,1.6,0.54,0.19,0.5,0.6,1.0,0.174,0.379,0.659,1.3,0.3,0.8,42.9,0.3,0.3,75.0,72.4,0.2,17.2,0.1,5.2,0.1,6.9,0.2,13.8,0.9,42.9,1.8,31.0,0.6,42.4,0.6,63.2,0.2,50.0,0.1,50.0,45.2,0.5,0.3,47.6,1.8,28.8,0.1,30.4,7.1,2.4,0.6,26.0,3.5,68.6,0.3,74.4,7.4,0.4,0.2,1.1,1.4,74.2
154,Larry Nance Jr.,CLE,67,16,51,26.8,9.4,48.4,27.4,1.9,2.37,1.2,0.193,5.9,2.1,6.3,0.188,0.268,0.717,1.8,0.3,0.7,44.9,0.1,0.2,57.1,44.3,0.8,45.9,0.2,13.1,0.1,7.4,0.1,5.7,0.8,44.9,1.6,32.8,0.6,34.0,4.5,64.3,0.6,42.4,1.1,44.4,55.4,2.5,1.6,63.1,5.4,46.8,0.1,47.6,5.7,5.7,1.5,26.3,8.9,64.6,0.6,69.2,4.8,1.5,0.6,2.9,4.5,65.4
155,Lauri Markkanen,CHI,51,16,35,32.4,19.0,66.2,34.7,2.2,2.02,1.05,0.287,1.2,2.5,2.9,0.937,0.415,0.973,6.0,1.7,3.6,46.7,0.8,1.0,79.6,68.4,1.3,21.8,0.2,2.9,0.4,7.2,0.5,8.1,4.1,46.7,7.0,37.1,2.1,36.2,2.8,62.5,1.1,32.8,1.2,60.0,50.8,1.5,0.9,62.2,3.6,40.7,0.1,41.6,6.9,7.7,1.8,23.8,10.4,73.6,0.5,77.1,5.0,0.7,0.6,2.9,4.4,66.1
156,LeBron James,LAL,55,28,27,35.2,27.4,85.0,37.4,6.4,4.52,3.32,0.322,2.6,2.9,2.8,0.518,0.462,1.064,12.4,3.1,5.9,53.1,1.9,3.0,63.0,67.3,4.0,32.1,1.3,10.8,0.7,5.3,1.4,11.3,8.4,53.1,3.0,40.9,6.6,36.0,3.0,73.8,1.3,48.4,1.3,73.8,56.0,1.0,0.6,59.6,3.3,31.1,0.2,32.8,8.7,7.4,1.4,19.4,10.5,70.5,0.6,75.0,6.7,1.3,0.6,1.8,2.9,61.9
157,Luc Mbah a Moute,LAC,4,2,2,15.2,5.0,15.8,10.5,0.4,1.67,0.94,0.317,1.0,0.0,0.8,0.5,0.0,1.333,3.0,0.5,1.3,40.0,0.3,1.0,25.0,50.0,1.0,33.3,0.5,16.7,0.3,8.3,0.5,16.7,1.5,40.0,1.5,50.0,0.5,33.3,1.0,66.7,0.0,0.0,0.5,50.0,50.0,0.5,0.3,50.0,1.3,40.0,0.3,50.0,9.4,1.3,0.3,20.0,3.0,41.7,0.3,45.5,7.6,0.3,0.3,0.5,0.8,66.7
158,Luka Doncic,DAL,72,28,44,32.2,21.2,83.8,36.2,6.5,4.65,4.02,0.253,1.7,1.7,1.9,0.277,0.647,0.644,14.7,2.8,5.7,48.7,1.7,2.5,69.3,50.7,6.4,43.5,1.7,11.8,0.9,6.3,1.2,8.0,7.5,48.7,2.0,35.8,7.0,34.0,1.2,58.6,1.1,52.9,0.5,58.8,49.7,1.2,0.8,66.3,3.0,39.8,0.1,41.3,7.9,6.7,1.3,19.3,10.3,65.3,0.9,71.3,5.7,1.1,0.3,2.4,3.4,69.4
159,Luke Kornet,NYK,45,9,36,16.7,6.8,30.2,19.2,0.7,1.43,0.45,0.225,0.7,0.9,1.5,0.531,0.385,0.97,0.9,0.1,0.4,25.0,0.1,0.2,55.6,32.5,0.3,32.5,0.0,5.0,0.1,7.5,0.1,10.0,0.3,25.0,4.4,36.6,0.5,25.0,1.4,55.0,0.3,29.2,0.4,41.7,49.6,0.8,0.4,51.9,1.6,46.6,0.0,46.6,7.8,2.9,1.0,35.2,5.8,50.7,0.7,58.0,6.4,0.5,0.9,2.3,4.2,53.9
160,Luol Deng,MIN,22,11,11,17.8,7.1,23.0,13.3,0.8,1.96,0.91,0.311,0.4,1.2,1.6,1.0,0.731,1.139,1.3,0.2,0.6,30.8,0.3,0.4,75.0,48.3,0.4,31.0,0.0,3.4,0.1,10.3,0.2,13.8,0.6,30.8,2.1,36.4,0.4,21.1,1.9,72.0,0.9,88.9,0.4,75.0,55.9,1.1,0.4,40.0,2.6,43.5,0.2,47.6,9.3,2.9,0.5,17.0,4.8,60.9,0.3,64.6,5.4,0.7,0.4,1.0,1.6,60.0
161,Malcolm Miller,TOR,10,9,1,6.7,3.5,8.5,5.5,0.2,1.64,0.62,0.412,0.0,0.0,0.2,0.0,0.0,0.5,0.4,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.1,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,50.0,0.2,50.0,0.1,0.0,0.0,0.0,0.0,0.0,61.5,0.3,0.0,0.0,0.5,50.0,0.0,50.0,3.1,1.0,0.0,0.0,1.3,80.0,0.0,80.0,6.0,0.1,0.1,0.4,0.6,66.7
162,Marco Belinelli,SAS,79,46,33,23.0,10.5,32.0,22.7,1.3,2.42,1.65,0.328,0.8,0.1,0.7,0.639,0.0,1.069,2.0,0.4,0.9,42.6,0.3,0.4,86.7,54.8,0.7,36.8,0.2,8.4,0.1,6.5,0.2,9.0,1.1,42.6,4.5,39.9,2.7,35.8,0.8,58.1,0.0,0.0,0.5,45.5,52.0,0.2,0.0,12.5,0.9,25.8,0.0,26.7,18.9,2.6,0.3,11.5,4.5,58.7,0.3,63.6,6.8,0.4,0.1,0.8,1.0,78.8
163,Marcus Derrickson,GSW,11,9,2,6.1,4.2,8.1,6.0,0.3,1.92,0.81,0.517,0.5,0.9,0.9,0.333,0.5,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,47.4,1.2,50.0,0.8,75.0,0.5,40.0,0.2,100.0,63.6,0.9,0.4,50.0,1.4,61.5,0.0,61.5,11.7,0.6,0.1,20.0,1.6,35.7,0.2,41.7,6.5,0.0,0.1,0.8,1.5,56.3
164,Marcus Morris Sr.,BOS,75,44,31,27.9,13.9,43.9,25.4,1.5,2.01,1.02,0.318,1.1,1.5,1.9,0.568,0.741,0.904,3.1,1.0,1.9,51.4,0.4,0.5,80.0,79.7,0.6,20.7,0.1,4.7,0.2,6.0,0.2,7.8,2.5,51.4,5.4,39.9,2.8,36.6,1.8,62.1,1.1,55.6,0.6,47.5,53.3,1.0,0.4,39.5,3.1,33.0,0.0,33.5,7.9,5.1,1.0,20.4,8.0,63.6,0.5,67.4,5.9,0.6,0.3,1.6,2.5,64.4
165,Mario Hezonja,NYK,57,12,45,20.8,9.0,38.4,18.3,2.0,3.05,2.02,0.233,0.6,0.2,1.3,0.939,0.667,0.958,4.7,1.0,2.6,37.7,0.6,0.8,77.1,55.2,1.2,25.9,0.2,5.2,0.4,9.3,0.4,8.9,2.6,37.7,1.8,29.7,1.9,39.7,1.2,61.7,0.1,60.0,0.5,66.7,46.1,0.5,0.2,42.9,1.7,30.4,0.1,31.5,8.8,3.7,0.6,16.6,5.8,64.7,0.5,70.7,5.9,1.0,0.1,1.6,2.5,64.5
166,Markieff Morris,OKC,58,24,34,21.9,9.4,31.8,19.7,0.8,1.45,0.51,0.296,1.4,2.9,2.6,0.35,0.647,0.822,1.1,0.2,0.7,35.0,0.1,0.1,87.5,56.3,0.3,26.6,0.1,10.9,0.0,3.1,0.1,6.3,0.6,35.0,3.9,35.8,0.6,25.8,2.2,62.7,1.9,49.0,0.5,46.2,49.2,1.1,0.7,62.3,2.3,46.9,0.0,47.3,6.4,3.6,1.0,27.9,6.4,57.1,0.5,61.6,5.9,0.6,0.4,1.6,2.6,59.9
167,Marquese Chriss,CLE,43,17,26,11.6,4.2,20.4,10.5,0.5,1.5,0.52,0.208,0.7,0.4,2.7,0.276,0.526,0.776,0.7,0.1,0.3,25.0,0.2,0.2,70.0,46.4,0.1,14.3,0.0,0.0,0.2,25.0,0.1,17.9,0.3,25.0,1.2,24.6,0.0,0.0,2.1,53.4,0.2,57.1,0.2,20.0,41.7,1.1,0.8,75.0,2.9,37.0,0.1,38.5,5.9,2.7,0.8,27.7,4.8,57.4,0.3,60.8,6.4,0.4,0.3,1.4,2.0,67.8
168,Marvin Bagley III,SAC,62,30,32,25.3,14.9,39.3,23.3,1.4,2.07,0.85,0.378,3.3,5.5,5.9,0.574,0.636,1.09,1.8,0.5,1.1,40.8,0.4,0.4,96.0,74.5,0.2,12.7,0.1,3.6,0.2,9.1,0.2,10.9,1.3,40.8,2.2,37.7,1.0,34.9,6.5,65.1,3.5,44.3,1.9,52.8,52.5,2.6,1.7,64.8,5.8,45.0,0.1,46.2,5.1,5.0,1.4,27.2,7.5,66.3,0.4,70.2,4.8,0.5,1.0,2.3,3.6,62.9
169,Marvin Williams,CHA,75,35,40,28.4,10.1,37.1,23.4,0.8,1.28,0.47,0.271,0.6,1.1,1.7,0.583,0.444,0.922,1.3,0.4,1.0,43.1,0.2,0.2,75.0,73.3,0.2,13.9,0.1,4.0,0.0,3.0,0.1,8.9,1.0,43.1,5.8,38.2,0.6,33.9,1.6,64.0,0.5,45.0,0.4,54.5,52.9,1.0,0.6,59.2,2.5,40.4,0.1,42.5,10.2,4.4,1.1,24.8,7.5,59.0,0.8,65.7,6.1,0.9,0.8,2.3,3.8,61.3
170,Mason Plumlee,DEN,82,54,28,21.1,7.8,38.2,24.4,1.4,2.13,0.96,0.203,2.8,3.3,6.2,0.296,0.354,0.749,1.3,0.3,0.5,54.5,0.1,0.2,55.0,56.1,0.5,35.5,0.1,4.7,0.1,9.3,0.1,9.3,0.7,54.5,0.2,33.3,0.2,31.0,4.6,69.7,1.2,46.3,0.8,58.7,59.5,2.0,1.3,65.5,5.4,37.0,0.2,38.3,5.3,4.4,1.1,25.9,7.6,57.4,0.7,63.4,4.7,0.8,0.9,2.0,3.6,55.6
171,Maurice Harkless,POR,60,37,23,23.6,7.7,29.1,17.4,0.9,1.82,0.82,0.264,0.7,1.5,2.9,0.977,0.652,0.915,1.5,0.4,0.8,44.9,0.2,0.3,73.3,63.2,0.4,29.9,0.2,12.6,0.1,5.7,0.1,8.0,0.9,44.9,1.6,28.6,0.2,22.7,2.7,65.2,1.0,55.6,0.7,85.7,53.0,1.4,0.8,61.0,3.0,44.5,0.1,45.3,7.2,3.4,0.9,26.6,5.3,63.8,0.5,70.8,6.0,1.1,0.9,1.5,2.3,64.0
172,Maxi Kleber,DAL,71,30,41,21.2,6.8,35.7,20.1,0.8,1.36,0.33,0.191,0.6,0.6,2.1,0.326,0.717,0.664,1.2,0.3,0.5,46.2,0.1,0.2,75.0,56.0,0.4,34.5,0.1,4.8,0.1,6.0,0.1,7.1,0.7,46.2,3.3,36.2,0.5,44.4,1.4,63.0,0.5,54.5,0.2,66.7,55.3,1.3,0.8,58.9,3.1,42.5,0.1,43.5,8.0,3.5,1.1,31.0,6.3,55.6,0.6,61.4,5.5,0.5,1.1,2.0,3.6,55.7
173,Melvin Frazier Jr.,ORL,10,8,2,4.4,1.5,4.6,4.1,0.2,2.23,1.48,0.326,0.3,0.0,0.6,0.0,0.0,1.0,0.8,0.1,0.5,20.0,0.1,0.2,50.0,37.5,0.2,25.0,0.0,0.0,0.0,0.0,0.1,12.5,0.3,20.0,0.0,0.0,0.2,20.0,0.6,66.7,0.0,0.0,0.0,0.0,33.3,0.6,0.2,33.3,0.6,100.0,0.0,100.0,4.8,0.4,0.2,50.0,0.8,50.0,0.0,50.0,4.7,0.1,0.0,0.3,0.3,100.0
174,Meyers Leonard,POR,61,35,26,14.4,5.9,25.4,15.6,0.7,1.71,0.38,0.23,1.1,0.6,2.4,0.338,0.308,0.866,0.4,0.1,0.2,50.0,0.0,0.1,75.0,59.1,0.1,36.4,0.1,18.2,0.0,9.1,0.0,9.1,0.2,50.0,2.5,43.0,0.3,47.4,2.1,70.0,0.2,50.0,0.4,43.5,64.9,0.9,0.5,59.2,2.1,41.2,0.0,41.5,6.7,3.3,0.9,27.2,4.9,66.9,0.3,70.5,4.5,0.2,0.1,1.4,2.0,70.0
175,Michael Beasley,LAL,26,11,15,10.7,7.0,19.3,12.0,0.8,2.35,1.4,0.361,1.7,1.4,1.6,0.744,0.432,0.756,3.7,1.3,2.6,49.3,0.3,0.4,80.0,83.2,0.7,17.9,0.2,4.2,0.2,5.3,0.2,5.3,3.0,49.3,0.3,17.6,0.9,39.3,1.2,50.0,0.6,50.0,1.2,58.3,50.0,0.5,0.3,61.5,1.3,39.4,0.0,40.6,4.5,1.9,0.4,19.1,3.3,57.3,0.4,65.3,5.4,0.3,0.4,1.0,1.4,70.3
176,Michael Kidd-Gilchrist,CHA,64,29,35,18.4,6.7,25.6,14.1,0.7,1.74,0.99,0.261,0.9,0.4,2.7,0.356,0.458,0.705,2.1,0.6,1.4,41.1,0.3,0.3,94.7,67.6,0.4,17.6,0.1,2.9,0.2,8.1,0.1,6.6,1.4,41.1,1.2,37.7,0.4,37.1,1.9,56.4,0.2,80.0,0.3,30.0,50.0,1.5,1.0,65.9,3.6,41.1,0.1,42.7,5.3,2.7,0.9,35.0,5.4,48.9,0.5,54.0,5.8,0.5,0.6,1.8,2.8,63.5
177,Mikal Bridges,PHX,82,19,63,29.5,8.3,37.5,23.8,1.1,1.8,0.89,0.222,0.6,0.2,1.1,0.638,0.286,0.82,2.6,0.5,1.2,43.4,0.2,0.3,72.7,48.1,1.0,38.0,0.3,12.0,0.2,7.9,0.1,4.6,1.3,43.4,3.4,33.6,0.8,35.1,0.9,60.0,0.0,33.3,0.4,52.9,52.3,0.8,0.4,46.4,1.6,48.3,0.1,50.0,11.8,2.8,0.6,22.1,5.1,55.8,0.5,61.7,8.4,1.6,0.5,1.8,2.9,63.0
178,Mike Muscala,LAL,63,35,28,20.4,7.0,37.8,19.8,0.8,1.2,0.23,0.186,1.3,0.3,1.7,0.353,0.524,0.611,0.4,0.0,0.2,30.0,0.1,0.1,100.0,40.0,0.2,40.0,0.0,4.0,0.0,12.0,0.0,8.0,0.2,30.0,4.6,36.3,0.1,33.3,1.0,59.1,0.2,66.7,0.5,64.3,52.7,1.0,0.5,54.4,2.6,36.1,0.1,37.7,6.7,3.1,0.8,25.8,6.3,49.3,0.9,57.2,5.8,0.3,0.6,2.2,3.6,61.2
179,Mike Scott,PHI,79,44,35,17.7,5.8,25.9,14.0,0.7,1.51,0.68,0.224,0.6,0.5,0.9,0.311,0.556,0.735,0.8,0.1,0.4,24.2,0.1,0.1,62.5,33.9,0.2,24.2,0.1,8.1,0.1,12.9,0.1,6.5,0.3,24.2,3.8,41.3,0.6,35.7,0.6,50.0,0.3,42.9,0.2,31.8,52.0,0.6,0.2,30.2,1.5,37.4,0.0,38.1,12.0,3.1,0.7,21.9,5.0,62.1,0.4,67.5,5.9,0.3,0.2,1.1,1.6,67.5
180,Miles Bridges,CHA,80,38,42,21.2,7.5,26.3,16.4,0.8,1.76,0.88,0.284,0.4,0.6,1.8,0.5,0.409,0.986,2.6,0.7,1.5,48.3,0.3,0.4,77.4,69.8,0.7,27.3,0.2,5.9,0.2,6.3,0.2,6.8,1.8,48.3,2.2,35.5,0.5,21.4,1.8,77.5,0.2,56.3,0.2,66.7,52.7,0.9,0.5,59.7,2.2,39.4,0.1,40.9,8.1,3.4,0.8,25.0,5.1,66.7,0.4,72.5,6.0,0.7,0.6,1.7,2.4,70.3
181,Mitchell Creek,MIN,5,1,4,9.4,4.2,11.0,8.0,0.3,1.81,1.18,0.382,1.2,0.2,1.0,0.833,0.0,0.8,1.2,0.2,0.6,33.3,0.0,0.0,0.0,33.3,0.6,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,33.3,0.0,0.0,0.0,0.0,0.8,50.0,0.0,0.0,1.0,66.7,50.0,2.0,1.3,66.7,3.7,54.5,0.3,60.0,8.9,2.0,1.0,50.0,3.7,54.5,0.0,54.5,9.8,0.4,0.0,0.6,0.8,75.0
182,Montrezl Harrell,LAC,82,48,34,26.3,16.6,48.0,32.0,1.6,1.97,0.86,0.346,4.3,3.9,8.2,0.75,0.611,1.086,1.5,0.5,1.0,54.3,0.3,0.5,57.5,91.9,0.1,7.3,0.0,1.6,0.1,8.1,0.2,16.1,1.4,54.3,0.3,43.3,0.4,25.5,8.9,67.9,2.4,49.2,3.2,66.7,61.7,2.3,1.5,66.3,5.4,41.8,0.1,42.9,4.5,4.3,1.6,36.8,8.2,52.9,0.9,59.7,5.5,0.9,1.3,2.6,4.6,56.2
183,Myles Turner,IND,74,43,31,28.6,13.3,50.4,29.4,1.2,1.44,0.46,0.264,3.5,2.3,4.3,0.69,0.626,0.867,0.7,0.3,0.4,63.3,0.2,0.3,61.9,96.2,0.1,15.1,0.1,7.5,0.1,7.5,0.1,18.9,0.7,63.3,5.5,41.2,0.8,41.9,3.7,60.9,1.4,44.8,2.4,59.3,53.6,1.4,0.9,65.3,3.4,40.6,0.1,42.1,5.7,5.8,2.0,34.2,11.4,51.1,1.2,57.3,4.2,0.8,2.7,4.2,7.6,55.4
184,Nemanja Bjelica,SAC,77,38,39,23.2,9.6,39.7,22.6,1.1,1.66,0.68,0.242,0.7,1.0,3.1,0.418,0.429,1.004,2.9,0.6,1.3,42.6,0.2,0.3,65.2,45.8,1.1,35.7,0.4,12.3,0.3,11.5,0.1,4.8,1.4,42.6,3.7,40.7,0.7,35.7,3.1,61.4,0.4,48.1,0.3,73.3,56.6,1.7,1.3,76.8,3.3,50.8,0.1,52.5,5.2,4.3,1.2,27.3,7.0,61.5,0.5,66.2,5.2,0.7,0.7,2.6,4.1,64.0
185,Nene,HOU,42,29,13,13.0,3.6,18.2,9.7,0.5,1.77,0.48,0.197,1.9,0.4,2.2,0.704,0.667,0.761,0.5,0.1,0.3,54.5,0.0,0.0,100.0,68.2,0.1,22.7,0.0,0.0,0.0,9.1,0.0,4.5,0.4,54.5,0.6,38.2,0.0,25.0,1.7,63.0,0.2,42.9,1.4,59.5,51.7,0.8,0.5,55.9,2.5,32.7,0.2,35.1,6.7,2.2,0.7,33.7,3.8,57.8,0.2,61.8,5.3,0.4,0.4,1.2,2.3,52.0
186,Nerlens Noel,OKC,76,47,29,13.7,4.9,21.2,9.6,0.5,1.48,0.39,0.232,2.1,0.1,4.3,0.338,0.333,0.889,0.3,0.1,0.1,55.6,0.1,0.1,87.5,94.7,0.1,21.1,0.0,0.0,0.0,10.5,0.1,21.1,0.2,55.6,0.4,36.2,0.2,38.9,3.8,63.7,0.0,100.0,0.7,50.0,58.4,1.7,1.1,66.7,3.6,47.4,0.1,48.5,5.4,2.7,0.7,25.8,5.2,51.6,0.6,57.9,4.6,0.8,1.3,1.6,3.0,51.3
187,Nick Young,DEN,4,3,1,9.3,2.3,7.0,4.8,0.2,1.54,0.71,0.321,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,33.3,0.8,33.3,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,50.0,1.0,100.0,11.0,0.0,0.3,1.0,1.3,80.0
188,Nicolas Batum,CHA,75,35,40,31.4,9.3,44.1,30.7,1.6,2.24,1.45,0.211,0.4,0.2,1.4,0.633,0.471,0.863,3.3,0.7,1.4,52.9,0.2,0.2,94.4,52.2,1.4,43.3,0.3,7.8,0.3,7.8,0.1,3.7,1.7,52.9,3.7,40.9,2.2,38.6,1.2,60.0,0.1,60.0,0.3,70.0,55.3,1.0,0.5,54.9,2.4,40.1,0.1,41.0,8.0,4.3,1.1,25.7,6.8,63.4,0.5,68.5,6.6,0.9,0.6,1.4,2.5,55.4
189,Nikola Mirotic,MIL,46,24,22,27.1,15.2,48.6,25.2,1.4,1.74,0.6,0.312,0.5,1.7,2.7,1.0,0.81,1.098,1.2,0.2,0.7,33.3,0.2,0.2,70.0,52.7,0.3,27.3,0.2,14.5,0.0,3.6,0.1,9.1,0.6,33.3,7.2,39.0,1.7,29.9,2.9,65.0,1.4,59.1,0.5,68.8,54.6,1.3,0.8,65.0,3.3,39.2,0.0,39.7,5.8,6.1,1.3,21.9,8.8,69.2,0.7,74.8,4.8,0.7,0.7,2.0,3.4,59.5
