Season,Player,G,MP,USG%,FGA,Personal Fouls Committed,BLK,STL,DRB,ORB,TOV,AST,% of FG Ast'd - 3P,% of FG Ast'd - 2P,FTr,Shooting Fouls Drawn,Corner 3s - %3PA,% of FGA by Distance - 3P,% of FGA by Distance - 16-3P,% of FGA by Distance - 10-16,% of FGA by Distance - 3-10,% of FGA by Distance - 0-3,Dunks - %FGA
2017,James Michael McAdoo,52.0,457.0,14.6,68.60955427126774,26.847216888756947,17.898144592504632,8.949072296252316,32.8132650862585,20.881168691255404,11.932096395003091,8.949072296252316,1.0,0.85,0.359,,0.25,0.068,0.085,0.077,0.188,0.59,0.291
2017,Jared Dudley,64.0,1362.0,13.8,27.47147431543403,12.2095441401929,1.5261930175241125,3.561117040889596,15.26193017524113,2.543655029206854,5.59604106425508,9.665889110986047,1.0,0.613,0.188,,0.197,0.587,0.173,0.061,0.032,0.147,0.0
2017,Jared Sullinger,11.0,118.0,20.7,86.09388106865845,30.03274920999713,2.0021832806664754,8.008733122665902,30.03274920999713,18.01964952599828,8.008733122665902,6.0065498419994245,0.667,0.833,0.17,,0.056,0.383,0.149,0.085,0.149,0.255,0.0
2017,Jarell Martin,42.0,558.0,16.4,46.99105098855358,28.71675338189386,2.6106139438085325,5.221227887617065,37.853902185223724,13.053069719042664,9.137148803329863,2.6106139438085325,1.0,0.633,0.331,,0.6,0.166,0.179,0.04,0.099,0.517,0.113
2017,Jarrod Uthoff,9.0,115.0,18.1,59.2681134215501,12.700310018903592,5.6445822306238185,2.8222911153119092,22.578328922495274,12.700310018903592,4.233436672967864,14.111455576559544,0.667,0.615,0.184,,0.556,0.237,0.132,0.184,0.211,0.237,0.132
2017,Jeff Green,69.0,1534.0,20.3,37.758519367181776,6.992318401329958,0.9323091201773279,2.3307728004433192,11.653864002216595,2.796927360531983,5.127700160975303,5.593854721063966,0.943,0.437,0.301,,0.176,0.346,0.136,0.111,0.174,0.233,0.02
2017,Jerami Grant,80.0,1531.0,12.1,25.79264757391441,11.95269033913107,6.290889652174247,2.516355860869699,13.210868269565921,3.1454448260871235,3.7745337913045485,3.7745337913045485,0.977,0.651,0.448,,0.552,0.354,0.091,0.049,0.131,0.375,0.149
2017,Joel Bolomboy,12.0,53.0,18.2,153.5453186187255,11.811178355286579,23.622356710573158,11.811178355286579,129.92296190815236,35.433535065859736,23.622356710573158,23.622356710573158,1.0,0.75,0.375,,0.25,0.25,0.063,0.0,0.188,0.5,0.25
2017,Johnny O'Bryant,11.0,80.0,21.1,117.612,39.20400000000001,4.356000000000002,0.0,39.20400000000001,34.84800000000001,21.78,21.78,1.0,0.833,0.2,,0.0,0.2,0.133,0.2,0.167,0.3,0.067
2017,Jon Leuer,75.0,1944.0,17.3,29.49245541838134,6.515775034293552,1.02880658436214,1.371742112482853,13.71742112482853,4.801097393689985,3.0864197530864197,5.144032921810699,1.0,0.739,0.175,,0.228,0.259,0.149,0.181,0.15,0.263,0.051
2017,Jonas Jerebko,78.0,1232.0,11.4,31.399966267498726,14.776454714117051,1.8470568392646314,2.770585258896947,24.935267330072524,7.3882273570585255,4.617642098161578,8.311755776690841,1.0,0.58,0.141,,0.408,0.496,0.061,0.031,0.164,0.248,0.023
2017,Jordan Mickey,25.0,141.0,15.5,101.40334993209598,36.215482118605706,14.486192847442286,7.243096423721143,57.944771389769144,36.215482118605706,28.972385694884572,21.729289271163424,0.0,0.733,0.412,,1.0,0.029,0.147,0.0,0.147,0.676,0.235
2017,Josh Huestis,2.0,31.0,15.7,52.745057232049945,0.0,14.385015608740893,0.0,23.975026014568158,19.180020811654526,0.0,14.385015608740893,1.0,0.75,0.091,,0.25,0.364,0.182,0.0,0.091,0.364,0.364
2017,Josh McRoberts,22.0,381.0,16.9,41.48314216628434,10.754888709777422,1.536412672825346,3.841031682063365,17.668745737491477,7.68206336412673,7.68206336412673,17.668745737491477,0.923,0.516,0.076,,0.129,0.263,0.153,0.144,0.144,0.288,0.068
2017,Juancho Hernangómez,62.0,842.0,14.6,44.9722039482964,12.492278874526775,2.498455774905355,6.246139437263388,28.73224141141158,8.744595212168742,6.246139437263388,6.246139437263388,1.0,0.618,0.339,,0.257,0.504,0.031,0.018,0.098,0.353,0.08
2017,Julius Randle,74.0,2132.0,21.4,28.867212739669615,9.437358011045832,1.3878467663302696,1.9429854728623774,18.319577315559563,5.551387065321078,6.384095125119241,9.992496717577943,0.941,0.489,0.365,,0.063,0.082,0.085,0.062,0.335,0.437,0.067
2017,Justin Harper,3.0,31.0,22.4,86.31009365244535,15.104266389177937,0.0,0.0,21.577523413111336,15.104266389177937,28.050780437044743,15.104266389177937,1.0,1.0,0.0,,0.0,0.583,0.083,0.083,0.167,0.083,0.0
2017,Kenneth Faried,61.0,1296.0,18.3,34.708916323731145,10.208504801097394,3.572976680384088,3.572976680384088,23.479561042524008,15.312757201646093,5.104252400548697,4.593827160493827,0.0,0.627,0.454,,0.0,0.014,0.026,0.038,0.281,0.639,0.142
2017,Kevin Durant,62.0,2070.0,27.8,34.10429741650913,3.9271615206889297,3.3070833858433097,2.2736198277672752,15.708646082755719,1.2401562696912407,4.5472396555345505,9.921250157529926,0.803,0.565,0.374,,0.125,0.304,0.151,0.161,0.116,0.268,0.107
2017,Kevin Love,60.0,1885.0,26.4,33.847786166088554,4.902093168881791,0.9337320321679601,2.10089707237791,20.075238691611137,5.835825201049751,4.668660160839801,4.435227152797811,0.986,0.551,0.34,,0.355,0.449,0.084,0.099,0.156,0.212,0.014
2017,Kevin Séraphin,49.0,559.0,19.0,70.81267661073792,23.01411989848983,7.0812676610737935,1.7703169152684484,37.17665522063742,14.162535322147587,10.62190149161069,8.85158457634224,0.0,0.661,0.111,,0.0,0.01,0.197,0.192,0.338,0.263,0.066
2017,Kris Humphries,56.0,689.0,17.6,57.836723464940455,18.264228462612778,6.088076154204258,4.566057115653194,39.572495002327685,16.742209424061713,7.610095192755324,7.610095192755324,1.0,0.676,0.383,,0.204,0.252,0.131,0.168,0.079,0.374,0.089
2017,Kristaps Porziņģis,66.0,2164.0,24.3,31.933175026735597,7.929714603954476,4.28633221835377,1.5002162764238194,11.787413600472869,3.6433823856007046,3.8576989965183937,3.214749163765328,0.982,0.668,0.256,,0.111,0.319,0.116,0.196,0.162,0.207,0.086
2017,Kyle Wiltjer,14.0,44.0,19.1,233.25619834710747,69.97685950413224,23.325619834710746,46.65123966942149,93.30247933884299,69.97685950413224,93.30247933884299,23.325619834710746,0.75,0.0,0.143,,0.0,0.929,0.071,0.0,0.0,0.0,0.0
2017,LaMarcus Aldridge,72.0,2335.0,24.5,31.983541691694672,4.819437789159471,2.628784248632439,1.3143921243162195,10.734202348582459,5.257568497264878,3.066914956737845,4.162241727001361,0.957,0.577,0.258,,0.411,0.053,0.328,0.202,0.194,0.222,0.041
2017,Lance Thomas,46.0,968.0,13.1,27.5754934772215,9.365261935660133,0.5202923297588962,2.601461648794481,12.487015914213508,3.6420463083122727,2.601461648794481,4.162338638071169,0.974,0.441,0.209,,0.471,0.348,0.221,0.061,0.152,0.217,0.008
2017,Larry Nance Jr.,63.0,1442.0,13.4,25.067320199830334,10.554661136770665,2.6386652841926663,5.7171081157507775,17.591101894617776,8.355773399943445,3.9579979262889995,6.596663210481665,1.0,0.756,0.222,,0.306,0.1,0.191,0.114,0.186,0.416,0.169
2017,Lavoy Allen,61.0,871.0,10.9,31.641995621117232,14.690926538375857,4.5202850887310335,3.3902138165482754,21.47135417147241,19.21121162710689,5.650356360913792,10.170641449644824,0.0,0.74,0.196,,0.0,0.006,0.321,0.06,0.256,0.357,0.03
2017,Luis Scola,36.0,461.0,18.7,59.01126382804523,25.290541640590817,1.4050300911439342,5.620120364575737,33.72072218745441,19.670421276015077,12.645270820295408,14.05030091143934,0.941,0.407,0.245,,0.36,0.331,0.04,0.053,0.199,0.384,0.007
2017,Markieff Morris,76.0,2374.0,20.5,27.62702316374597,7.792237302595018,1.4167704186536396,2.59741243419834,12.042548558555938,3.305797643525159,4.014182852851979,4.014182852851979,0.972,0.597,0.242,,0.332,0.22,0.157,0.154,0.181,0.287,0.083
2017,Marquese Chriss,82.0,1743.0,19.7,39.26504779876822,16.317941942345232,4.589421171284598,4.079485485586308,15.808006256646946,6.119228228379463,6.6291639140777505,3.56954979988802,0.986,0.656,0.286,,0.438,0.354,0.076,0.046,0.111,0.411,0.204
2017,Marvin Williams,76.0,2295.0,16.3,23.49780135845188,4.547961553248751,1.7686517151522918,2.021316245888334,13.643884659746252,3.0319743688325005,2.021316245888334,3.5373034303045836,0.976,0.717,0.213,,0.246,0.503,0.055,0.07,0.143,0.23,0.02
2017,Maurice Ndour,32.0,331.0,14.3,58.14203229251285,19.38067743083762,6.460225810279206,10.76704301713201,27.994311844543223,15.073860223984811,8.613634413705606,6.460225810279206,1.0,0.737,0.302,,0.286,0.081,0.151,0.198,0.163,0.384,0.105
2017,Meyers Leonard,74.0,1222.0,15.5,43.08972064255694,19.432619113309993,3.379585932749565,1.6897929663747826,23.65710152924695,3.379585932749565,4.224482415936956,8.448964831873912,0.986,0.764,0.106,,0.117,0.563,0.159,0.085,0.103,0.09,0.04
2017,Michael Beasley,56.0,935.0,25.3,60.33345099945665,13.22377008207269,4.132428150647716,4.132428150647716,22.315112013497668,5.785399410906801,9.91782756155452,7.43837067116589,1.0,0.545,0.259,,0.488,0.106,0.175,0.167,0.246,0.303,0.034
2017,Mike Scott,18.0,195.0,15.8,64.78466272189348,13.742201183431948,3.9263431952662726,3.9263431952662726,29.447573964497035,11.779029585798815,7.852686390532545,17.668544378698222,0.75,0.769,0.136,,0.222,0.458,0.068,0.169,0.169,0.119,0.0
2017,Mirza Teletović,70.0,1133.0,19.1,52.76792120209801,14.071445653892805,1.7589307067366007,1.7589307067366007,19.348237774102603,1.7589307067366007,4.3973267668415,6.156257473578101,0.971,0.75,0.108,,0.2,0.73,0.055,0.045,0.055,0.115,0.012
2017,Nemanja Bjelica,65.0,1190.0,16.4,37.80749947037639,16.4978179507097,2.0622272438387124,4.124454487677425,19.93486335710755,6.186681731516137,6.186681731516137,8.24890897535485,0.964,0.526,0.171,,0.209,0.497,0.028,0.034,0.177,0.264,0.02
2017,Nick Collison,20.0,128.0,10.1,67.49999999999997,50.625,5.625,5.625,61.875,28.125,11.25,33.749999999999986,0.0,0.643,0.348,,0.0,0.043,0.043,0.043,0.304,0.565,0.043
2017,Nikola Mirotić,70.0,1679.0,19.8,35.64241882257123,7.208579087711034,3.203812927871571,3.203812927871571,18.421924335261533,3.604289543855517,4.40524277582341,4.40524277582341,0.969,0.69,0.205,,0.231,0.603,0.059,0.059,0.07,0.206,0.026
2017,Noah Vonleh,74.0,1265.0,13.1,28.383592557296634,16.557095658423037,3.153732506366293,3.153732506366293,27.59515943070506,14.191796278648317,7.0958981393241585,3.153732506366293,0.857,0.585,0.348,,0.25,0.074,0.167,0.033,0.211,0.515,0.181
2017,Okaro White,35.0,471.0,10.8,31.80656416081788,19.08393849649073,3.8167876992981453,3.8167876992981453,20.356201062923446,8.905837965029008,6.361312832163577,7.633575398596291,1.0,0.714,0.253,,0.471,0.391,0.08,0.08,0.126,0.322,0.046
2017,Omri Casspi,36.0,643.0,14.4,33.221815508079594,10.110987328545963,0.7222133806104261,4.333280283662556,17.333121134650224,5.7777070448834085,5.7777070448834085,7.222133806104259,1.0,0.726,0.177,,0.209,0.262,0.006,0.018,0.287,0.433,0.043
2017,Pascal Siakam,55.0,859.0,13.1,34.948074282980585,18.89085096377329,7.556340385509316,4.722712740943322,20.779936060150618,11.334510578263973,5.667255289131987,2.8336276445659934,1.0,0.667,0.156,,0.571,0.034,0.141,0.112,0.249,0.463,0.093
2017,Patrick Patterson,65.0,1599.0,12.5,22.462819750148718,6.853063652587744,1.5229030339083875,2.2843545508625818,13.706127305175489,3.8072575847709693,2.2843545508625818,4.5687091017251635,0.979,0.517,0.156,,0.383,0.659,0.031,0.07,0.112,0.128,0.023
2017,Paul Millsap,69.0,2343.0,24.4,28.174433447384338,5.395104277158703,1.7983680923862342,2.5976428001134497,12.18893929284003,3.1970988309088613,4.595829569431487,7.39329104647674,0.947,0.558,0.417,,0.166,0.248,0.098,0.184,0.216,0.254,0.017
2017,Quincy Acy,38.0,558.0,16.8,48.083246618106145,19.233298647242457,4.274066366053879,4.274066366053879,26.712914787836745,5.342582957567349,6.411099549080817,5.342582957567349,0.973,0.727,0.353,,0.278,0.529,0.059,0.076,0.065,0.265,0.035
2017,Rakeem Christmas,29.0,219.0,13.1,60.60123850628635,52.52107337211483,8.080165134171514,4.040082567085757,40.40082567085757,36.36074310377181,12.120247701257268,4.040082567085757,0.0,0.737,0.674,,0.0,0.0,0.047,0.047,0.256,0.628,0.163
2017,Ryan Anderson,72.0,2116.0,17.9,28.543019786235746,5.335143885277711,0.5335143885277711,1.0670287770555422,8.002715827916568,4.268115108222169,2.1340575541110844,2.4008147483749704,0.975,0.378,0.194,,0.142,0.655,0.092,0.035,0.074,0.144,0.009
2017,Ryan Kelly,16.0,110.0,13.7,87.7424132231405,14.62373553719008,14.62373553719008,14.62373553719008,53.620363636363635,4.8745785123966945,14.62373553719008,24.37289256198347,1.0,1.0,0.214,,0.4,0.357,0.214,0.071,0.179,0.179,0.036
2017,Sam Dekker,77.0,1419.0,14.9,37.99156300703083,7.46262844780963,2.03526230394808,3.3921038399134673,16.960519199567337,8.14104921579232,3.3921038399134673,6.784207679826935,0.967,0.727,0.159,,0.353,0.436,0.023,0.012,0.098,0.436,0.121
2017,Serge Ibaka,79.0,2422.0,20.9,30.395554103896224,6.618386780687082,3.922006981147901,1.2256271816087188,12.746522688730677,3.922006981147901,3.186630672182669,2.206128926895694,0.984,0.666,0.127,,0.057,0.323,0.165,0.177,0.189,0.146,0.038
2017,Skal Labissière,33.0,612.0,21.3,44.21314878892732,12.728027681660897,2.6795847750865045,3.3494809688581313,22.77647058823529,10.048442906574392,7.3688581314878885,5.359169550173009,1.0,0.605,0.339,,0.0,0.037,0.174,0.22,0.275,0.289,0.147
2017,Spencer Hawes,54.0,797.0,19.8,53.94156317054701,14.807487929169767,6.346066255358473,3.1730331276792363,29.614975858339534,7.4037439645848835,9.519099383037709,15.865165638396181,1.0,0.817,0.188,,0.136,0.292,0.083,0.119,0.17,0.336,0.054
2017,Steve Novak,8.0,22.0,14.5,274.19504132231407,30.466115702479343,0.0,0.0,121.86446280991737,0.0,0.0,0.0,1.0,1.0,0.0,,0.167,0.857,0.0,0.0,0.143,0.0,0.0
2017,Taj Gibson,78.0,1989.0,19.3,32.24359861591695,7.44083044982699,2.8346020761245674,1.7716262975778547,14.88166089965398,7.086505190311419,4.6062283737024226,3.1889273356401384,0.667,0.657,0.223,,0.846,0.018,0.131,0.142,0.283,0.423,0.096
2017,Terrence Jones,54.0,1270.0,21.4,37.9056496992994,4.998547213094426,4.165456010912021,2.915819207638415,18.744552049104097,4.998547213094426,3.7489104098208204,4.582001612003225,1.0,0.642,0.346,,0.093,0.152,0.085,0.055,0.307,0.396,0.085
2017,Thaddeus Young,74.0,2237.0,16.4,23.44751889874223,4.538229464272689,1.008495436505042,3.7818578868939072,10.8413259424292,4.538229464272689,3.277610168641387,4.033981746020168,0.978,0.729,0.125,,0.492,0.172,0.067,0.044,0.281,0.438,0.061
2017,Thomas Robinson,48.0,560.0,20.7,69.4021224489796,27.08375510204082,3.3854693877551023,8.463673469387755,49.08930612244899,30.469224489795923,16.92734693877551,10.156408163265306,0.0,0.467,0.337,,0.0,0.005,0.046,0.097,0.209,0.643,0.153
2017,Tobias Harris,82.0,2567.0,21.7,30.563409089839897,3.7616503495187565,1.1755157342246112,1.6457220279144558,10.109435314331657,1.8808251747593783,2.821237762139067,3.996753496363678,0.991,0.502,0.213,,0.258,0.295,0.108,0.169,0.22,0.207,0.051
2017,Trevor Booker,71.0,1754.0,18.7,31.334162149652403,7.927920543887956,1.5100801035977063,4.152720284893692,22.651201553965592,7.55040051798853,6.795360466189678,7.172880492089103,0.84,0.45,0.186,,0.295,0.132,0.08,0.058,0.281,0.45,0.066
2017,Trey Lyles,71.0,1158.0,21.7,53.699932884104285,12.125791296410645,2.598383849230852,3.4645117989744705,22.519326693334055,6.0628956482053225,7.795151547692557,8.661279497436174,0.954,0.404,0.18,,0.299,0.465,0.093,0.08,0.18,0.182,0.021
2017,Zach Randolph,73.0,1786.0,29.2,50.80883266516102,7.31339258059136,0.3849153989784927,1.9245769948924631,21.940177741774082,9.622884974462316,5.388815585698897,6.543561782634375,1.0,0.478,0.2,,0.138,0.098,0.214,0.111,0.283,0.293,0.005
2018,Aaron Gordon,58.0,1909.0,24.7,31.68931660319278,4.040919566850086,1.7014398176210888,2.126799772026361,13.61151854096871,3.1901996580395418,3.82823958964745,4.89163947566063,0.835,0.488,0.26,,0.199,0.395,0.114,0.106,0.109,0.275,0.111
2018,Adreian Payne,5.0,43.0,15.0,62.30394808004327,37.382368848025955,0.0,12.460789616008656,43.61276365603029,12.460789616008656,12.460789616008656,0.0,1.0,0.8,0.6,,0.333,0.3,0.4,0.0,0.2,0.1,0.0
2018,Al-Farouq Aminu,69.0,2072.0,14.8,21.462506521965985,5.1101206004680915,1.5330361801404273,2.8105663302574504,15.841373861451086,3.5770844203276644,2.8105663302574504,3.0660723602808546,0.96,0.486,0.137,,0.28,0.582,0.057,0.026,0.12,0.215,0.041
2018,Alan Williams,5.0,70.0,17.5,42.318367346938786,30.563265306122446,2.351020408163265,11.755102040816325,44.669387755102036,7.053061224489795,16.457142857142856,18.80816326530612,0.0,0.857,0.5,,0.0,0.0,0.0,0.167,0.5,0.333,0.0
2018,Alec Peters,20.0,225.0,15.5,67.35644444444443,12.743111111111109,1.8204444444444445,1.8204444444444445,27.306666666666665,7.281777777777778,3.640888888888889,10.922666666666665,1.0,0.8,0.135,,0.259,0.784,0.041,0.014,0.027,0.135,0.014
2018,Alex Poythress,25.0,104.0,12.0,133.13609467455618,79.88165680473372,0.0,13.31360946745562,53.25443786982248,39.94082840236686,13.31360946745562,13.31360946745562,1.0,0.714,0.0,,0.364,0.423,0.038,0.0,0.077,0.462,0.115
2018,Anthony Davis,75.0,2727.0,30.0,33.98359637943992,3.6597719177858385,4.5311461839253235,2.614122798418456,14.987637377599146,4.356871330697427,3.8340467710137363,4.008321624241632,0.909,0.701,0.409,,0.093,0.111,0.157,0.157,0.201,0.374,0.154
2018,Anthony Tolliver,79.0,1757.0,14.8,27.947591372861268,8.384277411858381,1.3973795686430635,1.8631727581907511,11.179036549144508,2.794759137286127,3.260552326833815,5.123725085024567,1.0,0.733,0.282,,0.247,0.773,0.013,0.017,0.059,0.138,0.034
2018,Ben Moore,2.0,9.0,0.0,0.0,227.55555555555554,0.0,0.0,56.888888888888886,0.0,0.0,56.888888888888886,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Blake Griffin,58.0,1970.0,28.9,34.350610219279034,4.7931084026900965,0.5991385503362621,1.3979899507846119,12.182483856837331,2.5962670514571364,5.591959803138447,11.58334530650107,0.694,0.378,0.331,,0.112,0.323,0.109,0.06,0.224,0.284,0.055
2018,Bobby Portis,73.0,1643.0,26.0,50.48659100431236,8.18701475745606,1.36450245957601,3.1838390723440226,20.92237104683215,10.006351370224072,6.367678144688045,7.732180604264055,1.0,0.54,0.192,,0.112,0.275,0.132,0.105,0.191,0.296,0.031
2018,Brandan Wright,28.0,381.0,14.7,44.79722239444479,13.688040176080351,11.199305598611197,6.221836443672887,27.376080352160702,14.93240746481493,3.7331018662037323,6.221836443672887,0.0,0.814,0.324,,0.0,0.0,0.02,0.118,0.167,0.696,0.284
2018,Brice Johnson,18.0,98.0,22.3,178.77351103706786,54.409329446064135,23.3182840483132,38.86380674718867,93.2731361932528,38.86380674718867,23.3182840483132,7.772761349437735,0.0,0.65,0.119,,0.0,0.024,0.286,0.095,0.262,0.333,0.048
2018,Caleb Swanigan,27.0,189.0,20.0,103.44489795918369,65.82857142857142,4.70204081632653,9.40408163265306,65.82857142857142,28.21224489795918,32.91428571428571,23.51020408163265,1.0,0.696,0.3,,0.125,0.133,0.1,0.033,0.233,0.5,0.05
2018,Carmelo Anthony,78.0,2501.0,23.2,33.6151888704734,5.602531478412235,1.3446075548189362,1.3446075548189362,10.98096169768798,2.0169113322284042,2.9133163687743617,2.9133163687743617,0.876,0.376,0.165,,0.116,0.406,0.228,0.184,0.063,0.12,0.02
2018,Cheick Diallo,52.0,581.0,17.4,62.75030113075859,29.529553473298158,7.3823883683245395,3.6911941841622697,59.059106946596316,16.61037382873021,9.227985460405677,7.3823883683245395,0.0,0.824,0.375,,0.0,0.0,0.108,0.176,0.239,0.477,0.136
2018,Chris Boucher,1.0,1.0,43.9,2304.0,0.0,0.0,0.0,2304.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018,Chris McCullough,19.0,90.0,24.6,225.9057777777778,41.07377777777779,30.805333333333337,0.0,92.41600000000003,41.07377777777779,10.268444444444448,20.536888888888896,1.0,0.882,0.333,,0.0,0.19,0.095,0.19,0.167,0.357,0.214
2018,D.J. Wilson,22.0,71.0,13.3,154.84927593731402,66.36397540170601,0.0,22.12132513390201,88.48530053560803,22.12132513390201,44.24265026780402,22.12132513390201,1.0,0.714,0.125,,0.2,0.313,0.125,0.063,0.188,0.313,0.125
2018,Dario Šarić,78.0,2310.0,20.9,29.946948220610558,5.516543093270365,0.7880775847529093,1.8388476977567882,12.346548827795583,5.253850565019396,4.991158036768425,6.830005734525216,1.0,0.663,0.233,,0.1,0.448,0.111,0.046,0.142,0.252,0.02
2018,Darrell Arthur,19.0,141.0,19.5,104.59031235853325,50.20334993209596,8.367224988682661,16.734449977365323,25.10167496604798,8.367224988682661,33.468899954730645,20.918062471706655,1.0,0.929,0.064,,0.174,0.489,0.17,0.149,0.064,0.128,0.021
2018,DeMarre Carroll,73.0,2180.0,19.8,27.90223314535813,5.942142243918862,1.0334160424206718,2.0668320848413435,13.17605454086356,3.61695614847235,3.61695614847235,5.167080212103358,0.931,0.461,0.313,,0.251,0.498,0.051,0.066,0.175,0.21,0.015
2018,Derrick Williams,2.0,9.0,18.9,227.55555555555554,0.0,0.0,0.0,56.888888888888886,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.5,0.0,0.0,0.25,0.25,0.25
2018,Dorian Finney-Smith,21.0,448.0,15.1,29.362500000000004,10.125,1.0125000000000002,2.53125,12.65625,5.0625,5.0625,6.075000000000001,0.95,0.615,0.124,,0.343,0.554,0.091,0.041,0.107,0.207,0.074
